,cut_date,minute,shots_off_target_1,shots_off_target_2,blocked_shots_1,blocked_shots_2,bi_ chances_1,bi_ chances_2,big_chances_missed_1,big_chances_missed_2,hit_woodwork_1,hit_woodwork_2,counter_attacks_1,counter_attacks_2,counter_attack_shots_1,counter_attack_shots_2,counter_attack_goals_1,counter_attack_goals_2,shots_inside_box_1,shots_inside_box_2,shots_outside_box_1,shots_outside_box_2,goalkeeper_saves_1,goalkeeper_saves_2,goals_prevented_1,goals_prevented_2,accurate_passes_1,accurate_passes_2,long_balls_1,long_balls_2,Crosses_1,Crosses_2,Dribbles_1,Dribbles_2,Possession_lost_1,Possession_lost_2,Duels_won_1,Duels_won_2,Aerials_won_1,Aerials_won_2,Clearances_1,Clearances_2
18353,2024-02-03 15:21:20,nan,7.0,1.0,2.0,4.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,,,7.0,8.0,9.0,1.0,4.0,6.0,,,260.0,356.0,30|59,35|50,8|17,9|27,4|6,6|14,115.0,124.0,42.0,44.0,9.0,13.0,17.0,13.0
18365,2024-02-03 15:21:39,nan,2.0,4.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,,,,2.0,7.0,5.0,7.0,7.0,2.0,0.85,0.76,312.0,441.0,23|46,24|40,1|9,4|28,12|23,8|20,135.0,148.0,61.0,42.0,8.0,6.0,25.0,8.0
18377,2024-02-03 15:21:57,nan,5.0,4.0,5.0,2.0,1.0,2.0,0.0,1.0,,,0.0,2.0,0.0,2.0,,,11.0,6.0,3.0,4.0,2.0,3.0,0.12,-0.35,433.0,359.0,27|48,28|57,10|27,2|14,5|14,8|11,142.0,138.0,43.0,57.0,18.0,16.0,10.0,23.0
18394,2024-02-03 15:22:23,nan,3.0,4.0,4.0,9.0,1.0,0.0,,,,,1.0,0.0,1.0,0.0,,,5.0,5.0,4.0,9.0,1.0,0.0,0.15,-0.06,271.0,408.0,21|55,25|47,2|10,8|25,7|9,7|15,113.0,122.0,47.0,46.0,13.0,14.0,26.0,14.0
18395,2024-02-03 15:22:25,nan,8.0,5.0,4.0,3.0,5.0,2.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,,,12.0,11.0,3.0,2.0,4.0,2.0,0.41,-0.7,256.0,444.0,33|62,28|58,6|17,11|42,7|12,11|14,125.0,148.0,42.0,51.0,15.0,16.0,35.0,19.0
18396,2024-02-03 15:22:26,nan,8.0,4.0,6.0,2.0,2.0,6.0,2.0,2.0,,,0.0,3.0,0.0,2.0,0.0,1.0,7.0,13.0,8.0,1.0,4.0,1.0,0.33,0.73,424.0,463.0,33|49,22|42,5|16,3|6,12|27,7|21,125.0,122.0,54.0,47.0,12.0,5.0,5.0,11.0
18397,2024-02-03 15:22:28,nan,2.0,4.0,3.0,2.0,2.0,4.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,6.0,6.0,4.0,4.0,2.0,3.0,,,285.0,339.0,28|60,22|57,1|9,3|27,4|11,10|18,134.0,153.0,56.0,52.0,19.0,9.0,31.0,16.0
18398,2024-02-03 15:22:30,nan,9.0,3.0,1.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,,,,,,,11.0,4.0,5.0,2.0,1.0,3.0,,,334.0,291.0,27|64,20|60,7|25,3|12,6|14,4|7,140.0,164.0,47.0,48.0,17.0,23.0,16.0,17.0
18407,2024-02-03 15:22:44,nan,8.0,5.0,7.0,3.0,5.0,3.0,5.0,1.0,,,0.0,2.0,0.0,1.0,0.0,1.0,13.0,6.0,5.0,7.0,3.0,3.0,,,363.0,380.0,43|93,38|95,10|26,1|6,1|4,3|8,148.0,140.0,49.0,44.0,28.0,19.0,8.0,14.0
18412,2024-02-03 15:22:52,nan,2.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,,,1.0,0.0,1.0,0.0,,,5.0,3.0,4.0,2.0,2.0,5.0,,,478.0,365.0,32|47,23|42,1|15,3|8,9|18,7|15,117.0,106.0,40.0,37.0,6.0,4.0,14.0,12.0
18413,2024-02-03 15:22:54,nan,4.0,3.0,0.0,3.0,1.0,0.0,,,,,,,,,,,4.0,5.0,1.0,4.0,1.0,0.0,,,144.0,247.0,26|73,42|94,3|14,5|26,4|15,12|19,214.0,191.0,52.0,64.0,20.0,22.0,24.0,31.0
18414,2024-02-03 15:22:55,nan,6.0,4.0,3.0,4.0,3.0,2.0,1.0,1.0,,,0.0,1.0,0.0,1.0,,,5.0,8.0,11.0,2.0,1.0,4.0,,,290.0,436.0,21|49,25|46,1|9,1|16,7|14,17|29,115.0,142.0,60.0,63.0,13.0,14.0,19.0,9.0
18415,2024-02-03 15:22:57,nan,5.0,0.0,8.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,10.0,3.0,8.0,2.0,1.0,5.0,,,491.0,263.0,32|56,22|57,6|27,3|15,16|35,8|17,154.0,142.0,52.0,51.0,8.0,13.0,14.0,29.0
18416,2024-02-03 15:22:58,nan,5.0,2.0,2.0,1.0,4.0,2.0,4.0,0.0,,,0.0,3.0,0.0,2.0,0.0,1.0,9.0,3.0,3.0,3.0,0.0,5.0,,,519.0,338.0,51|67,33|78,3|17,2|5,14|27,8|17,148.0,136.0,52.0,57.0,14.0,15.0,2.0,13.0
18417,2024-02-03 15:23:00,nan,4.0,1.0,4.0,1.0,3.0,1.0,1.0,0.0,,,4.0,0.0,3.0,0.0,1.0,0.0,6.0,4.0,6.0,1.0,2.0,1.0,,,294.0,387.0,37|69,41|72,5|14,2|22,11|18,8|15,141.0,152.0,63.0,53.0,29.0,11.0,28.0,14.0
18418,2024-02-03 15:23:01,nan,3.0,8.0,1.0,8.0,4.0,2.0,2.0,2.0,,,,,,,,,6.0,17.0,2.0,4.0,4.0,1.0,,,357.0,291.0,33|67,40|70,3|5,10|30,12|25,4|13,132.0,145.0,48.0,53.0,11.0,13.0,27.0,7.0
18435,2024-02-03 15:23:30,nan,7.0,6.0,3.0,4.0,2.0,3.0,2.0,2.0,,,0.0,1.0,0.0,1.0,,,8.0,8.0,6.0,4.0,1.0,4.0,0.12,1.14,493.0,155.0,31|43,23|45,7|36,4|12,9|16,9|18,130.0,113.0,45.0,53.0,7.0,18.0,11.0,32.0
18437,2024-02-03 15:23:34,nan,14.0,5.0,5.0,4.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,,,10.0,12.0,15.0,5.0,6.0,5.0,,,333.0,295.0,37|87,28|88,5|30,7|21,10|13,6|12,176.0,169.0,57.0,46.0,25.0,22.0,20.0,38.0
18439,2024-02-03 15:23:37,nan,5.0,4.0,2.0,4.0,2.0,2.0,2.0,1.0,,,,,,,,,9.0,5.0,4.0,7.0,3.0,6.0,-0.52,2.17,329.0,334.0,34|51,23|43,5|20,2|8,11|17,15|25,129.0,118.0,52.0,59.0,14.0,14.0,12.0,26.0
18440,2024-02-03 15:23:38,nan,5.0,1.0,0.0,8.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,,,,4.0,5.0,4.0,5.0,1.0,3.0,0.22,0.3,364.0,444.0,20|39,19|35,4|16,2|17,10|16,8|16,105.0,112.0,47.0,40.0,9.0,10.0,17.0,21.0
18443,2024-02-03 15:23:43,nan,7.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,,,,,,,9.0,3.0,5.0,2.0,2.0,4.0,,,344.0,253.0,20|45,28|70,6|27,4|16,9|20,9|22,163.0,158.0,58.0,61.0,15.0,13.0,22.0,27.0
18515,2024-02-03 15:25:44,nan,6.0,4.0,5.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,5.0,7.0,11.0,5.0,3.0,4.0,-1.73,0.27,362.0,423.0,32|48,37|60,4|27,3|14,4|8,7|13,106.0,117.0,42.0,34.0,11.0,8.0,17.0,15.0
18521,2024-02-03 15:25:54,nan,3.0,4.0,8.0,2.0,3.0,0.0,3.0,0.0,,,2.0,2.0,2.0,2.0,,,7.0,4.0,8.0,7.0,5.0,3.0,-0.58,0.71,561.0,241.0,18|28,31|68,2|18,3|22,7|17,10|17,140.0,129.0,59.0,54.0,14.0,5.0,14.0,18.0
18522,2024-02-03 15:25:55,nan,8.0,2.0,5.0,4.0,1.0,2.0,,,,,0.0,2.0,0.0,1.0,0.0,1.0,9.0,7.0,12.0,3.0,1.0,7.0,-0.9,0.45,430.0,330.0,31|52,18|53,4|29,3|7,15|22,10|14,144.0,126.0,46.0,49.0,6.0,9.0,8.0,37.0
18536,2024-02-03 15:26:18,nan,4.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,8.0,6.0,3.0,3.0,3.0,5.0,,,243.0,384.0,33|80,25|54,4|20,2|18,6|11,6|21,160.0,166.0,54.0,51.0,14.0,21.0,23.0,21.0
18546,2024-02-03 15:26:34,nan,14.0,5.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,,,,,,,16.0,3.0,7.0,6.0,3.0,2.0,0.48,0.01,258.0,190.0,21|41,16|49,10|32,2|14,4|8,4|13,136.0,117.0,42.0,54.0,11.0,17.0,16.0,35.0
18549,2024-02-03 15:26:39,nan,3.0,5.0,4.0,2.0,2.0,0.0,1.0,0.0,,,,,,,,,9.0,8.0,2.0,4.0,5.0,3.0,,,179.0,489.0,26|67,14|31,1|11,6|15,7|11,10|27,135.0,135.0,59.0,53.0,14.0,15.0,15.0,9.0
18594,2024-02-03 15:27:50,nan,2.0,6.0,0.0,4.0,1.0,2.0,1.0,2.0,,,,,,,,,2.0,11.0,3.0,2.0,3.0,1.0,0.68,-1.33,172.0,598.0,19|54,24|40,0|4,10|36,2|4,12|28,107.0,131.0,49.0,39.0,8.0,11.0,34.0,10.0
18595,2024-02-03 15:27:51,nan,6.0,4.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,3.0,0.0,2.0,0.0,1.0,0.0,7.0,7.0,5.0,1.0,1.0,2.0,-0.27,-0.82,258.0,404.0,25|70,20|60,3|14,7|18,6|11,2|8,150.0,165.0,41.0,48.0,12.0,22.0,28.0,8.0
18596,2024-02-03 15:27:53,nan,7.0,2.0,6.0,1.0,2.0,4.0,2.0,3.0,,,,,,,,,10.0,7.0,7.0,0.0,2.0,4.0,0.38,0.58,348.0,372.0,35|65,30|62,6|30,4|15,12|14,10|14,138.0,125.0,44.0,33.0,14.0,10.0,13.0,31.0
18597,2024-02-03 15:27:55,nan,6.0,6.0,7.0,2.0,2.0,3.0,2.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,,,13.0,8.0,5.0,2.0,2.0,5.0,0.34,0.5,304.0,513.0,32|45,33|55,7|17,4|21,13|21,10|30,103.0,136.0,59.0,48.0,8.0,10.0,23.0,13.0
18598,2024-02-03 15:27:56,nan,7.0,4.0,5.0,4.0,3.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,,,14.0,9.0,3.0,6.0,5.0,4.0,0.16,0.36,379.0,348.0,22|39,16|46,6|18,0|9,8|13,6|20,123.0,142.0,70.0,36.0,17.0,11.0,17.0,25.0
18601,2024-02-03 15:28:01,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,nan,nan,nan,nan,,,,,,,,
18602,2024-02-03 15:28:03,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,nan,nan,nan,nan,,,,,,,,
18637,2024-02-03 15:29:00,nan,3.0,4.0,7.0,5.0,2.0,3.0,1.0,2.0,,,,,,,,,8.0,9.0,6.0,4.0,2.0,2.0,-0.56,-0.71,461.0,348.0,23|51,29|47,3|17,7|10,6|12,4|10,128.0,104.0,37.0,49.0,8.0,13.0,11.0,13.0
18642,2024-02-03 15:29:08,nan,1.0,11.0,0.0,13.0,2.0,1.0,1.0,1.0,,,2.0,0.0,2.0,0.0,,,6.0,20.0,1.0,12.0,5.0,4.0,,,187.0,537.0,22|76,34|57,2|4,15|62,4|8,10|12,128.0,177.0,29.0,45.0,9.0,25.0,71.0,4.0
18665,2024-02-03 15:29:44,nan,6.0,2.0,3.0,3.0,1.0,0.0,,,,,,,,,,,4.0,4.0,7.0,2.0,1.0,1.0,0.02,0.08,304.0,283.0,25|68,23|69,1|6,3|14,7|14,9|19,142.0,146.0,55.0,57.0,11.0,13.0,18.0,20.0
18666,2024-02-03 15:29:46,nan,4.0,3.0,3.0,2.0,0.0,2.0,0.0,1.0,,,,,,,,,1.0,6.0,6.0,2.0,2.0,0.0,,,308.0,333.0,37|83,42|81,4|28,4|23,1|9,4|11,163.0,151.0,34.0,45.0,14.0,21.0,22.0,32.0
18667,2024-02-03 15:29:48,nan,7.0,6.0,2.0,6.0,4.0,0.0,2.0,0.0,,,3.0,0.0,3.0,0.0,,,18.0,9.0,3.0,8.0,5.0,9.0,,,344.0,391.0,22|46,24|56,4|15,5|31,7|18,10|18,128.0,140.0,36.0,58.0,8.0,15.0,34.0,8.0
18668,2024-02-03 15:29:49,nan,4.0,6.0,3.0,1.0,2.0,0.0,1.0,0.0,,,1.0,1.0,1.0,1.0,1.0,0.0,3.0,7.0,7.0,2.0,2.0,1.0,,,406.0,393.0,22|61,38|64,2|11,6|16,12|17,5|11,123.0,144.0,53.0,55.0,13.0,25.0,17.0,10.0
18669,2024-02-03 15:29:51,nan,7.0,7.0,3.0,5.0,0.0,1.0,,,2.0,0.0,,,,,,,8.0,7.0,8.0,9.0,3.0,4.0,,,342.0,333.0,15|49,37|72,4|16,4|29,6|13,11|19,123.0,138.0,52.0,49.0,15.0,13.0,29.0,9.0
18695,2024-02-03 15:30:34,nan,3.0,10.0,3.0,4.0,1.0,0.0,,,0.0,2.0,1.0,0.0,1.0,0.0,,,9.0,10.0,3.0,5.0,1.0,4.0,0.08,-1.18,315.0,359.0,20|42,43|75,1|14,7|22,10|17,12|25,140.0,150.0,52.0,55.0,12.0,11.0,25.0,10.0
18697,2024-02-03 15:30:37,nan,2.0,12.0,1.0,6.0,2.0,6.0,1.0,6.0,0.0,1.0,3.0,1.0,2.0,1.0,1.0,0.0,5.0,15.0,3.0,9.0,5.0,4.0,1.42,0.23,135.0,581.0,16|63,34|52,3|18,9|35,15|21,6|17,145.0,158.0,61.0,44.0,13.0,21.0,43.0,17.0
18698,2024-02-03 15:30:39,nan,7.0,7.0,9.0,8.0,0.0,4.0,0.0,4.0,3.0,2.0,1.0,0.0,1.0,0.0,,,12.0,12.0,7.0,5.0,1.0,1.0,0.22,-1.62,161.0,530.0,29|67,18|53,11|25,5|19,7|14,11|19,151.0,156.0,53.0,51.0,16.0,12.0,26.0,21.0
18704,2024-02-03 15:30:49,nan,4.0,4.0,6.0,7.0,5.0,1.0,3.0,0.0,,,0.0,2.0,0.0,2.0,0.0,1.0,12.0,8.0,3.0,7.0,3.0,3.0,0.17,1.26,407.0,253.0,17|36,25|52,3|23,1|10,10|13,14|22,154.0,141.0,58.0,57.0,17.0,11.0,17.0,34.0
18714,2024-02-03 15:31:06,nan,7.0,6.0,4.0,4.0,3.0,3.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,,,12.0,9.0,5.0,8.0,4.0,4.0,-0.35,-0.1,450.0,297.0,34|57,22|56,7|21,1|12,14|24,5|18,142.0,142.0,66.0,45.0,13.0,9.0,18.0,18.0
18717,2024-02-03 15:31:11,nan,12.0,3.0,7.0,4.0,3.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,,,16.0,6.0,9.0,2.0,1.0,5.0,,,511.0,159.0,30|54,16|64,10|22,4|13,12|23,2|7,153.0,149.0,42.0,51.0,15.0,20.0,12.0,23.0
18718,2024-02-03 15:31:13,nan,6.0,3.0,5.0,4.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,,,9.0,8.0,8.0,2.0,2.0,3.0,,,319.0,376.0,38|85,18|40,1|13,3|13,12|21,16|27,140.0,162.0,52.0,68.0,10.0,20.0,29.0,8.0
18719,2024-02-03 15:31:14,nan,5.0,2.0,5.0,1.0,1.0,3.0,1.0,1.0,,,0.0,5.0,0.0,4.0,0.0,2.0,6.0,7.0,5.0,1.0,2.0,1.0,,,378.0,396.0,32|71,30|52,4|18,1|8,8|14,8|11,135.0,112.0,39.0,52.0,12.0,14.0,9.0,20.0
18751,2024-02-03 15:32:07,nan,11.0,0.0,10.0,1.0,0.0,2.0,0.0,2.0,,,0.0,1.0,0.0,1.0,,,6.0,4.0,19.0,0.0,2.0,4.0,0.24,0.48,446.0,176.0,31|58,22|65,5|50,2|6,6|15,7|13,173.0,131.0,54.0,56.0,15.0,21.0,6.0,60.0
18752,2024-02-03 15:32:09,nan,10.0,2.0,2.0,5.0,3.0,0.0,2.0,0.0,1.0,0.0,,,,,,,12.0,7.0,3.0,4.0,4.0,2.0,0.71,-0.81,407.0,465.0,22|42,27|49,3|16,6|19,17|23,9|22,106.0,114.0,55.0,40.0,7.0,7.0,13.0,14.0
18756,2024-02-03 15:32:15,nan,12.0,1.0,5.0,3.0,2.0,0.0,2.0,0.0,,,1.0,1.0,1.0,1.0,,,14.0,2.0,8.0,2.0,0.0,5.0,0.0,0.83,467.0,239.0,21|34,23|68,7|31,0|9,22|32,7|13,134.0,129.0,68.0,49.0,14.0,8.0,6.0,32.0
18757,2024-02-03 15:32:17,nan,7.0,4.0,3.0,3.0,0.0,1.0,0.0,1.0,,,1.0,2.0,1.0,2.0,,,8.0,6.0,7.0,3.0,2.0,3.0,,,252.0,318.0,35|90,30|66,4|16,7|29,6|16,7|13,143.0,150.0,49.0,62.0,23.0,27.0,27.0,18.0
18820,2024-02-03 15:34:08,nan,7.0,4.0,5.0,4.0,0.0,3.0,0.0,2.0,2.0,1.0,,,,,,,7.0,7.0,10.0,3.0,1.0,3.0,0.49,-1.08,508.0,233.0,25|47,18|49,5|28,2|9,13|28,6|12,151.0,126.0,48.0,55.0,16.0,13.0,12.0,25.0
18842,2024-02-03 15:34:49,nan,7.0,3.0,5.0,0.0,8.0,1.0,6.0,1.0,0.0,1.0,3.0,2.0,2.0,2.0,1.0,0.0,17.0,5.0,4.0,0.0,1.0,7.0,-0.51,0.23,378.0,310.0,22|51,23|62,11|29,1|11,6|12,3|7,136.0,139.0,36.0,34.0,12.0,8.0,11.0,19.0
18843,2024-02-03 15:34:51,nan,3.0,5.0,4.0,5.0,0.0,1.0,0.0,1.0,1.0,1.0,,,,,,,4.0,10.0,4.0,4.0,3.0,0.0,,,226.0,453.0,25|72,51|86,4|20,2|20,12|21,9|17,161.0,164.0,69.0,57.0,25.0,20.0,27.0,25.0
18847,2024-02-03 15:34:58,nan,1.0,7.0,2.0,2.0,1.0,6.0,1.0,2.0,,,,,,,,,5.0,13.0,3.0,4.0,3.0,4.0,0.48,-0.5,252.0,436.0,13|35,35|58,4|9,1|16,7|21,16|31,111.0,122.0,55.0,53.0,4.0,7.0,21.0,8.0
18848,2024-02-03 15:35:00,nan,4.0,4.0,6.0,0.0,2.0,2.0,1.0,2.0,0.0,1.0,2.0,0.0,2.0,0.0,,,7.0,4.0,6.0,2.0,2.0,2.0,0.8,0.15,219.0,282.0,32|74,29|81,5|18,8|20,10|20,2|7,160.0,163.0,56.0,51.0,24.0,17.0,19.0,21.0
18849,2024-02-03 15:35:02,nan,9.0,7.0,5.0,4.0,5.0,2.0,5.0,2.0,0.0,1.0,3.0,0.0,3.0,0.0,,,12.0,8.0,7.0,5.0,2.0,4.0,,,312.0,276.0,30|54,14|42,6|31,7|15,10|20,4|11,147.0,142.0,63.0,69.0,18.0,28.0,12.0,31.0
18906,2024-02-03 15:36:51,nan,2.0,7.0,0.0,3.0,2.0,1.0,1.0,1.0,,,,,,,,,3.0,5.0,5.0,10.0,4.0,4.0,,,331.0,394.0,44|76,32|73,4|25,0|4,11|24,5|16,151.0,133.0,55.0,40.0,15.0,10.0,8.0,28.0
18907,2024-02-03 15:36:53,nan,4.0,3.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,1.0,2.0,1.0,2.0,0.0,10.0,3.0,10.0,6.0,2.0,7.0,,,420.0,273.0,31|57,21|68,4|22,5|16,8|22,7|14,144.0,140.0,49.0,52.0,15.0,6.0,15.0,21.0
18908,2024-02-03 15:36:55,nan,3.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,,,2.0,0.0,2.0,0.0,1.0,0.0,7.0,4.0,1.0,1.0,0.0,2.0,,,248.0,718.0,21|48,30|55,3|8,3|21,6|9,10|14,101.0,128.0,37.0,30.0,6.0,5.0,17.0,9.0
18909,2024-02-03 15:36:57,nan,6.0,8.0,4.0,3.0,2.0,3.0,2.0,2.0,0.0,1.0,0.0,4.0,0.0,4.0,,,9.0,10.0,5.0,7.0,5.0,4.0,,,385.0,282.0,36|61,34|66,9|27,2|11,8|20,11|19,147.0,129.0,58.0,59.0,12.0,12.0,16.0,23.0
18910,2024-02-03 15:36:59,nan,6.0,4.0,9.0,2.0,,,,,,,,,,,,,14.0,4.0,6.0,3.0,1.0,5.0,,,509.0,313.0,30|63,23|54,2|17,3|8,12|20,6|19,129.0,138.0,55.0,39.0,9.0,7.0,10.0,15.0
18911,2024-02-03 15:37:01,nan,3.0,4.0,5.0,4.0,4.0,0.0,3.0,0.0,,,,,,,,,12.0,8.0,4.0,4.0,4.0,6.0,,,223.0,343.0,34|80,42|77,7|20,1|17,9|20,12|25,167.0,164.0,68.0,64.0,20.0,20.0,17.0,24.0
18912,2024-02-03 15:37:02,nan,7.0,6.0,6.0,2.0,3.0,1.0,1.0,1.0,,,3.0,0.0,2.0,0.0,1.0,0.0,18.0,6.0,4.0,4.0,1.0,5.0,,,274.0,477.0,23|61,42|76,6|22,4|14,6|13,13|26,133.0,147.0,45.0,48.0,9.0,9.0,17.0,19.0
18913,2024-02-03 15:37:05,nan,4.0,5.0,4.0,4.0,0.0,3.0,0.0,2.0,,,,,,,,,8.0,8.0,4.0,2.0,0.0,4.0,,,387.0,326.0,31|59,38|68,6|21,7|20,6|11,11|20,131.0,143.0,56.0,48.0,19.0,16.0,22.0,22.0
18914,2024-02-03 15:37:07,nan,5.0,2.0,5.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,,,,,,,9.0,5.0,7.0,0.0,0.0,5.0,,,502.0,139.0,48|72,21|61,9|32,1|7,2|5,6|13,141.0,132.0,42.0,33.0,11.0,12.0,9.0,30.0
18915,2024-02-03 15:37:09,nan,4.0,1.0,8.0,0.0,5.0,1.0,0.0,1.0,,,3.0,0.0,2.0,0.0,1.0,0.0,18.0,2.0,4.0,0.0,0.0,5.0,,,385.0,566.0,31|52,23|55,10|30,0|7,10|19,7|19,128.0,123.0,38.0,35.0,8.0,5.0,6.0,19.0
18916,2024-02-03 15:37:10,nan,6.0,8.0,1.0,4.0,3.0,0.0,1.0,0.0,,,1.0,0.0,1.0,0.0,,,7.0,8.0,4.0,6.0,1.0,2.0,,,241.0,555.0,31|72,34|74,2|12,5|22,5|12,4|5,129.0,155.0,48.0,48.0,19.0,27.0,25.0,7.0
18917,2024-02-03 15:37:12,nan,6.0,4.0,6.0,3.0,3.0,1.0,2.0,0.0,,,,,,,,,11.0,7.0,7.0,3.0,2.0,3.0,,,291.0,389.0,29|67,44|79,6|14,4|14,1|10,16|31,153.0,157.0,54.0,65.0,15.0,19.0,10.0,14.0
18918,2024-02-03 15:37:14,nan,1.0,6.0,1.0,3.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,8.0,6.0,7.0,2.0,5.0,,,319.0,503.0,26|80,49|72,0|11,1|16,9|15,7|17,161.0,152.0,49.0,53.0,12.0,26.0,16.0,15.0
18920,2024-02-03 15:37:18,nan,2.0,3.0,2.0,5.0,0.0,1.0,0.0,1.0,,,0.0,1.0,0.0,1.0,,,4.0,6.0,2.0,4.0,0.0,2.0,,,192.0,374.0,32|77,20|55,2|20,0|6,5|11,8|18,167.0,154.0,52.0,47.0,18.0,13.0,9.0,19.0
18921,2024-02-03 15:37:20,nan,6.0,7.0,4.0,9.0,1.0,0.0,,,2.0,0.0,3.0,0.0,3.0,0.0,,,6.0,14.0,7.0,9.0,5.0,1.0,,,333.0,516.0,20|41,42|55,1|10,5|33,13|19,9|14,96.0,106.0,45.0,47.0,9.0,7.0,30.0,10.0
18922,2024-02-03 15:37:22,nan,5.0,7.0,7.0,4.0,1.0,2.0,0.0,2.0,,,,,,,,,8.0,9.0,7.0,5.0,2.0,0.0,,,256.0,338.0,29|56,19|53,3|14,5|20,6|13,6|15,143.0,135.0,47.0,42.0,11.0,17.0,22.0,20.0
18923,2024-02-03 15:37:24,nan,5.0,3.0,2.0,5.0,2.0,3.0,0.0,1.0,,,1.0,2.0,1.0,1.0,0.0,1.0,6.0,8.0,5.0,8.0,6.0,1.0,,,380.0,306.0,40|58,20|53,1|6,2|15,2|9,18|27,108.0,133.0,37.0,68.0,7.0,12.0,20.0,4.0
18931,2024-02-03 15:37:39,nan,4.0,5.0,1.0,5.0,3.0,1.0,2.0,0.0,,,,,,,,,4.0,7.0,4.0,6.0,1.0,1.0,-0.71,-0.39,151.0,519.0,23|75,30|53,2|12,10|34,2|7,3|5,156.0,153.0,41.0,48.0,23.0,24.0,32.0,28.0
18932,2024-02-03 15:37:41,nan,1.0,4.0,0.0,2.0,1.0,1.0,1.0,0.0,,,,,,,,,2.0,6.0,4.0,5.0,4.0,4.0,,,316.0,355.0,23|73,42|73,2|11,2|14,7|14,6|14,166.0,173.0,58.0,53.0,18.0,17.0,13.0,13.0
18992,2024-02-03 15:39:33,nan,8.0,8.0,8.0,5.0,4.0,1.0,4.0,1.0,,,2.0,0.0,2.0,0.0,,,15.0,10.0,5.0,7.0,4.0,5.0,,,316.0,284.0,46|80,14|66,6|27,5|16,7|12,7|15,168.0,165.0,66.0,54.0,26.0,14.0,24.0,29.0
18993,2024-02-03 15:39:35,nan,4.0,7.0,2.0,7.0,1.0,0.0,,,,,,,,,,,5.0,14.0,4.0,4.0,4.0,2.0,,,219.0,294.0,28|62,36|63,7|23,9|23,3|10,8|17,150.0,152.0,59.0,62.0,23.0,25.0,24.0,18.0
19005,2024-02-03 15:39:58,nan,6.0,1.0,5.0,0.0,2.0,1.0,0.0,1.0,,,,,,,,,16.0,1.0,4.0,0.0,0.0,5.0,,,411.0,285.0,38|62,17|71,10|33,1|6,8|20,6|8,156.0,153.0,62.0,53.0,25.0,10.0,5.0,21.0
19157,2024-02-03 15:44:56,nan,12.0,5.0,8.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,,,,,,,19.0,5.0,10.0,4.0,0.0,7.0,-1.24,-0.06,470.0,258.0,35|70,16|53,11|34,1|7,3|13,8|14,178.0,151.0,49.0,67.0,12.0,27.0,8.0,45.0
19215,2024-02-03 15:46:47,nan,3.0,4.0,4.0,4.0,3.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,,,11.0,5.0,4.0,7.0,4.0,4.0,0.42,-1.27,403.0,480.0,17|41,14|31,6|15,3|20,13|17,8|14,123.0,119.0,44.0,33.0,7.0,6.0,17.0,13.0
19216,2024-02-03 15:46:49,nan,3.0,3.0,3.0,4.0,2.0,0.0,,,,,1.0,0.0,1.0,0.0,,,10.0,5.0,1.0,5.0,2.0,3.0,,,218.0,352.0,26|63,31|68,2|11,4|18,8|17,8|20,145.0,157.0,51.0,54.0,11.0,9.0,21.0,16.0
19217,2024-02-03 15:46:50,nan,1.0,2.0,4.0,2.0,3.0,0.0,2.0,0.0,,,,,,,,,10.0,2.0,0.0,4.0,1.0,3.0,,,206.0,667.0,25|65,44|73,2|9,3|21,5|7,3|5,119.0,132.0,35.0,35.0,14.0,9.0,21.0,7.0
